"","datasetID","scalingID","cellSide","scientificName","firstJCStat","lastJCStat","logratioJCStat","firstJCExp","lastJCExp","logratioJCExp","firstOcc","lastOcc","logratioOcc","nPeriods","quadrant"
"2609","Europe",8,400,"Thalasseus sandvicensis",43,60,0.333144446528538,25.0452345886808,33.9322533136966,0.303682413798223,31,36,0.149531733970964,2,"Q3"
"2610","Europe",16,800,"Thalasseus sandvicensis",23,30,0.265703165733006,18.3438735177866,24.1897233201581,0.276632236265194,14,16,0.133531392624523,2,"Q4"
"2611","Europe",1,50,"Tichodroma muraria",435,365,-0.175448677506193,50.1094699149562,33.5818146940341,-0.400225319379883,199,163,-0.19955462391773,2,"Q1"
"2612","Europe",2,100,"Tichodroma muraria",176,150,-0.159848700941896,31.5316702268813,22.8579897804587,-0.321691726392307,88,75,-0.159848700941896,2,"Q1"
"2613","Europe",4,200,"Tichodroma muraria",82,61,-0.295845383090942,16.8380042729672,11.6262410456202,-0.370373788296895,36,30,-0.182321556793955,2,"Q1"
"2614","Europe",8,400,"Tichodroma muraria",52,44,-0.167054084663166,12.4418262150221,10.2335367136545,-0.195393638361311,22,20,-0.0953101798043249,2,"Q1"
"2615","Europe",16,800,"Tichodroma muraria",17,17,0,7.25691699604743,7.25691699604743,0,9,9,0,2,"No change"
"2616","Europe",1,50,"Tringa erythropus",409,349,-0.158643233840375,26.187863674148,19.3967218705373,-0.300192008858457,144,124,-0.149531733970964,2,"Q1"
"2617","Europe",2,100,"Tringa erythropus",141,104,-0.304368991236796,12.2321134500833,7.09215466701798,-0.545075546809071,55,42,-0.269663566949103,2,"Q1"
"2618","Europe",4,200,"Tringa erythropus",45,37,-0.195744577126095,4.57031544551967,2.80633404549453,-0.487703206345138,19,15,-0.23638877806423,2,"Q1"
"2619","Europe",8,400,"Tringa erythropus",23,19,-0.191055236762709,3.55480749000631,2.42373237954976,-0.382992252256105,12,10,-0.182321556793955,2,"Q1"
"2620","Europe",16,800,"Tringa erythropus",10,3,-1.20397280432594,3.02371541501976,0.604743083003953,-1.6094379124341,6,3,-0.693147180559945,2,"Q1"
"2621","Europe",1,50,"Tringa glareola",1680,1685,0.00297177038915748,388.209135281455,391.02478845621,0.00722675269428707,553,555,0.00361011222409979,2,"Q4"
"2622","Europe",2,100,"Tringa glareola",522,551,0.0540672212702758,141.719536638844,143.251639737642,0.0107527917762595,186,187,0.00536194314138537,2,"Q3"
"2623","Europe",4,200,"Tringa glareola",146,154,0.0533459807052927,50.5407398098111,50.5407398098111,0,62,62,0,2,"Change JC"
"2624","Europe",8,400,"Tringa glareola",79,75,-0.0519597389307111,37.8640858405218,32.0471281296024,-0.166795486265035,38,35,-0.0822380982369721,2,"Q1"
"2625","Europe",16,800,"Tringa glareola",22,23,0.0444517625708338,13.304347826087,15.7233201581028,0.167054084663165,12,13,0.0800427076735364,2,"Q4"
"2626","Europe",1,50,"Tringa nebularia",1329,1375,0.0340269513874263,219.554816662049,240.093569495066,0.0894267846971264,416,435,0.0446607708274208,2,"Q4"
"2627","Europe",2,100,"Tringa nebularia",390,433,0.104590988878798,76.7369487548659,90.8224127276891,0.168522768145397,137,149,0.0839653801173341,2,"Q4"
"2628","Europe",4,200,"Tringa nebularia",96,125,0.263965545834465,25.2837334003603,32.7405638641029,0.258453553926948,44,50,0.127833371509885,2,"Q3"
"2629","Europe",8,400,"Tringa nebularia",56,54,-0.0363676441708748,20.359351988218,20.359351988218,0,28,28,0,2,"Change JC"
"2630","Europe",16,800,"Tringa nebularia",16,20,0.22314355131421,9.07114624505929,11.0869565217391,0.200670695462148,10,11,0.0953101798043249,2,"Q3"
"2631","Europe",1,50,"Tringa ochropus",2692,2980,0.101638888734832,948.257049683484,1061.25198400011,0.112578992161631,864,914,0.0562578026500945,2,"Q4"
"2632","Europe",2,100,"Tringa ochropus",912,939,0.0291754891339315,347.565001364488,357.202424082735,0.027350933526488,291,295,0.0136520891683273,2,"Q3"
"2633","Europe",4,200,"Tringa ochropus",246,246,0,102.310921201458,102.310921201458,0,88,88,0,2,"No change"
"2634","Europe",8,400,"Tringa ochropus",115,113,-0.0175443096509095,50.9522406900905,53.3221123500947,0.0454623740767572,44,45,0.0224728558520586,2,"Q5"
"2635","Europe",16,800,"Tringa ochropus",29,30,0.0339015516756814,15.7233201581028,18.3438735177866,0.154150679827258,13,14,0.0741079721537218,2,"Q4"
"2636","Europe",1,50,"Tringa stagnatilis",52,67,0.253448900809539,2.86906664961528,7.24897158812371,0.926872841204692,48,76,0.45953232937844,2,"Q4"
"2637","Europe",2,100,"Tringa stagnatilis",47,89,0.638488768022081,4.90108249346771,10.5023196288594,0.762140052046899,35,51,0.376477571234912,2,"Q4"
"2638","Europe",4,200,"Tringa stagnatilis",29,64,0.791587253373198,6.17393490008797,9.38117380922458,0.418368512944072,22,27,0.204794412646013,2,"Q3"
"2639","Europe",8,400,"Tringa stagnatilis",24,19,-0.233614851181505,6.46328634546602,4.90132547864507,-0.276632236265195,16,14,-0.133531392624523,2,"Q1"
"2640","Europe",16,800,"Tringa stagnatilis",8,13,0.485507815781701,3.02371541501976,4.23320158102767,0.336472236621214,6,7,0.154150679827258,2,"Q3"
"2641","Europe",1,50,"Tringa totanus",3848,3901,0.0136793977210595,2381.72210499393,2508.6783042394,0.0519322428826554,1369,1405,0.0259567564793972,2,"Q4"
"2642","Europe",2,100,"Tringa totanus",1416,1520,0.0708743395866571,1064.94344747978,1141.67215912121,0.069572297150066,509,527,0.0347525319908396,2,"Q3"
"2643","Europe",4,200,"Tringa totanus",493,485,-0.0163602831052069,421.030287796908,421.030287796908,0,178,178,0,2,"Change JC"
"2644","Europe",8,400,"Tringa totanus",228,222,-0.0266682470821613,210.918577740375,210.918577740375,0,89,89,0,2,"Change JC"
"2645","Europe",16,800,"Tringa totanus",50,50,0,51,55.6363636363636,0.0870113769896291,23,24,0.0425596144187959,2,"Change OCC"
"2646","Europe",1,50,"Troglodytes troglodytes",7946,8241,0.0364530383888393,6812.64708598873,7200.67054585758,0.0553934026945221,2315,2380,0.027690800145186,2,"Q4"
"2647","Europe",2,100,"Troglodytes troglodytes",2264,2336,0.0313069046250441,1997.96128619421,2114.35169902227,0.0566209364653199,697,717,0.0282904298390966,2,"Q4"
"2648","Europe",4,200,"Troglodytes troglodytes",597,595,-0.0033557078469723,547.983494616899,558.861379917054,0.0196562965396325,203,205,0.00980400009662083,2,"Q5"
"2649","Europe",8,400,"Troglodytes troglodytes",246,252,0.0240975515790605,235.4252051336,245.604881127709,0.0423308076451173,94,96,0.0210534091978323,2,"Q4"
"2650","Europe",16,800,"Troglodytes troglodytes",47,51,0.0816780310142671,51,55.6363636363636,0.0870113769896291,23,24,0.0425596144187959,2,"Q4"
"2651","Europe",1,50,"Turdus iliacus",2550,2360,-0.077431740132816,864.535243088859,695.468877663391,-0.217605809097736,825,740,-0.108733200136466,2,"Q1"
"2652","Europe",2,100,"Turdus iliacus",832,716,-0.150152273860563,328.685537372844,236.240413298578,-0.33025149330785,283,240,-0.164807974301246,2,"Q1"
"2653","Europe",4,200,"Turdus iliacus",227,186,-0.199203343768201,107.041598592434,74.1673997737841,-0.366892833321921,90,75,-0.182321556793955,2,"Q1"
"2654","Europe",8,400,"Turdus iliacus",112,103,-0.0837698830654588,65.979381443299,58.2234378287397,-0.12505430533962,50,47,-0.0618754037180875,2,"Q1"
"2655","Europe",16,800,"Turdus iliacus",25,22,-0.127833371509885,18.3438735177866,15.7233201581028,-0.154150679827258,14,13,-0.0741079721537218,2,"Q1"
"2656","Europe",1,50,"Turdus merula",8910,9285,0.0412259533219513,8137.12321759703,8833.39329738332,0.0821025282063296,2530,2636,0.0410433139008319,2,"Q4"
"2657","Europe",2,100,"Turdus merula",2437,2503,0.0267222378065679,2270.58502953253,2419.74267960264,0.0636236832227092,743,767,0.0317907566494971,2,"Q4"
"2658","Europe",4,200,"Turdus merula",610,623,0.0210875616200962,586.523815508357,626.37375895438,0.065733978542346,210,217,0.032789822822991,2,"Q4"
"2659","Europe",8,400,"Turdus merula",247,253,0.024001152099543,240.488112770882,256,0.0625067833034081,95,98,0.0310905870700312,2,"Q4"
"2660","Europe",16,800,"Turdus merula",51,51,0,65.5138339920949,70.7549407114625,0.0769610411361284,26,27,0.0377403279828471,2,"Change OCC"
"2661","Europe",1,50,"Turdus philomelos",7575,8437,0.107773443788057,5892.34054464977,7014.27277958949,0.174293746960862,2153,2349,0.0871274872945499,2,"Q4"
"2662","Europe",2,100,"Turdus philomelos",2083,2244,0.074450825381615,1601.09716092484,1802.2062854257,0.118322508631811,624,662,0.0591151875675806,2,"Q4"
"2663","Europe",4,200,"Turdus philomelos",549,580,0.0549296620309344,449.975618951866,490.066105316074,0.0853468896240056,184,192,0.0425596144187959,2,"Q4"
"2664","Europe",8,400,"Turdus philomelos",221,239,0.0783008504137578,170.199873763939,201.492951819903,0.168780927767185,80,87,0.083881483980702,2,"Q4"
"2665","Europe",16,800,"Turdus philomelos",44,48,0.0870113769896297,38.300395256917,42.3320158102767,0.100083458556983,20,21,0.048790164169432,2,"Q4"
"2666","Europe",1,50,"Turdus pilaris",4751,4931,0.0371866850372048,2465.99330732997,2562.54960888377,0.0384080130811754,1393,1420,0.0191971768155007,2,"Q4"
"2667","Europe",2,100,"Turdus pilaris",1359,1366,0.00513762597959161,707.60922958209,694.017992415331,-0.0193941198614243,415,411,-0.00968530573446365,2,"Q2"
"2668","Europe",4,200,"Turdus pilaris",370,365,-0.0136056520557786,210.47505341209,190.830715093628,-0.0979804083602053,126,120,-0.0487901641694321,2,"Q1"
"2669","Europe",8,400,"Turdus pilaris",162,151,-0.0703164984174597,108.583210603829,85.9617083946981,-0.233614851181503,64,57,-0.115831815525122,2,"Q1"
"2670","Europe",16,800,"Turdus pilaris",39,34,-0.137201121513485,34.4703557312253,27.4150197628459,-0.229008670766606,19,17,-0.111225635110224,2,"Q1"
"2671","Europe",1,50,"Turdus torquatus",1414,1354,-0.0433593929842978,359.259031907411,330.133427115971,-0.0845467683146883,532,510,-0.0422327636232729,2,"Q1"
"2672","Europe",2,100,"Turdus torquatus",524,509,-0.0290436677705194,187.732052283399,168.885536745493,-0.105794504288284,214,203,-0.0527700359800641,2,"Q1"
"2673","Europe",4,200,"Turdus torquatus",196,180,-0.0851578083403068,95.4153575468141,76.1719240919945,-0.225246601510988,85,76,-0.111917916203985,2,"Q1"
"2674","Europe",8,400,"Turdus torquatus",115,101,-0.129811611521991,65.979381443299,55.7458447296444,-0.168539417279359,50,46,-0.083381608939051,2,"Q1"
"2675","Europe",16,800,"Turdus torquatus",32,32,0,24.1897233201581,24.1897233201581,0,16,16,0,2,"No change"
"2676","Europe",1,50,"Turdus viscivorus",6622,7623,0.140772553881082,4908.01159494426,6158.06495158116,0.226893707655097,1965,2201,0.1134195572231,2,"Q4"
"2677","Europe",2,100,"Turdus viscivorus",1963,2178,0.103933109216445,1505.00299559914,1785.89680082559,0.171125809862163,605,659,0.0854950764716657,2,"Q4"
"2678","Europe",4,200,"Turdus viscivorus",526,558,0.0590577496436012,440.220267269909,479.883121779565,0.0862673688775073,182,190,0.0430173850836909,2,"Q4"
"2679","Europe",8,400,"Turdus viscivorus",208,227,0.0874119377800846,174.508731327583,187.758468335788,0.0731816172935891,81,84,0.0363676441708748,2,"Q3"
"2680","Europe",16,800,"Turdus viscivorus",51,51,0,55.6363636363636,55.6363636363636,0,24,24,0,2,"No change"
"2681","Europe",1,50,"Tyto alba",4215,4369,0.0358845585154801,2234.40011083403,2451.84636698851,0.0928685746549607,1326,1389,0.046417172008536,2,"Q4"
"2682","Europe",2,100,"Tyto alba",1359,1487,0.0900115323090115,810.087157819455,927.293044877526,0.135127793252358,444,475,0.0674902416024165,2,"Q4"
"2683","Europe",4,200,"Tyto alba",386,410,0.0603197902335226,248.988647312639,286.807339449541,0.141403396922894,137,147,0.0704516609506113,2,"Q4"
"2684","Europe",8,400,"Tyto alba",164,169,0.0300322870988751,108.583210603829,115.531243425205,0.0620242021708584,64,66,0.0307716586667537,2,"Q4"
"2685","Europe",16,800,"Tyto alba",33,37,0.114410351177744,30.8418972332016,38.300395256917,0.21658615076805,18,20,0.105360515657826,2,"Q4"
"2686","Europe",1,50,"Upupa epops",5332,5884,0.0985104004227289,3213.08758019481,3694.8389709487,0.139704635355887,1590,1705,0.06983109450334,2,"Q4"
"2687","Europe",2,100,"Upupa epops",1638,1715,0.0459370951870256,1023.46958133757,1098.71561256081,0.070943467213821,499,517,0.0354367787569105,2,"Q4"
"2688","Europe",4,200,"Upupa epops",428,448,0.0456700368331883,271.359138703867,294.691801767835,0.0824868918484032,143,149,0.0411016756855518,2,"Q4"
"2689","Europe",8,400,"Upupa epops",169,177,0.0462510176507557,105.189985272459,112.030296654744,0.0630012418186862,63,65,0.0312525435041045,2,"Q4"
"2690","Europe",16,800,"Upupa epops",34,34,0,27.4150197628459,30.8418972332016,0.117783035656382,17,18,0.0571584138399486,2,"Change OCC"
"2691","Europe",1,50,"Uria aalge",156,166,0.0621317811070062,27.6681799774069,29.1891922615115,0.0535154971183509,148,152,0.0266682470821613,2,"Q3"
"2692","Europe",2,100,"Uria aalge",116,117,0.00858374369139144,36.0044228217603,39.1510001537009,0.0837841817506944,94,98,0.0416726964005681,2,"Q4"
"2693","Europe",4,200,"Uria aalge",77,90,0.156004248476581,44.1797159733568,47.306773909765,0.0683877277468507,58,60,0.0339015516756814,2,"Q3"
"2694","Europe",8,400,"Uria aalge",56,59,0.0521857531705702,37.8640858405218,37.8640858405218,0,38,38,0,2,"Change JC"
"2695","Europe",16,800,"Uria aalge",12,16,0.287682072451781,15.7233201581028,18.3438735177866,0.154150679827258,13,14,0.0741079721537218,2,"Q3"
"2696","Europe",1,50,"Uria lomvia",42,39,-0.0741079721537218,2.18995246925421,1.78807965840385,-0.202737612617062,42,38,-0.100083458556983,2,"Q1"
"2697","Europe",2,100,"Uria lomvia",35,34,-0.0289875368732523,3.3442680543662,2.67706186617984,-0.222527977271995,29,26,-0.109199291964992,2,"Q1"
"2698","Europe",4,200,"Uria lomvia",18,18,0,4.08922960914918,3.20723890913661,-0.24294617861039,18,16,-0.117783035656384,2,"Change OCC"
"2699","Europe",8,400,"Uria lomvia",9,9,0,4.20113612455291,2.96233957500526,-0.34937564145712,13,11,-0.167054084663166,2,"Change OCC"
"2700","Europe",16,800,"Uria lomvia",2,0,-Inf,3.02371541501976,1.20948616600791,-0.91629073187415,6,4,-0.405465108108164,2,"Neg. Infinite"
"2701","Europe",1,50,"Vanellus vanellus",6520,6480,-0.00615386557437822,4838.30701025215,4878.07715753352,0.00818624885409296,1951,1959,0.00409207732142953,2,"Q5"
"2702","Europe",2,100,"Vanellus vanellus",1923,2019,0.0487158727240578,1465.43190266028,1540.06015037594,0.0496714612259699,597,612,0.024815169119724,2,"Q4"
"2703","Europe",4,200,"Vanellus vanellus",551,538,-0.0238762489911301,445.084579615433,416.299610405932,-0.0668591123062351,183,177,-0.0333364202675918,2,"Q1"
"2704","Europe",8,400,"Vanellus vanellus",223,221,-0.00900906994236597,187.758468335788,178.871449610772,-0.0484890047032208,84,82,-0.0240975515790605,2,"Q1"
"2705","Europe",16,800,"Vanellus vanellus",43,42,-0.0235304974101942,42.3320158102767,38.300395256917,-0.100083458556983,21,20,-0.0487901641694321,2,"Q1"
"2706","Europe",1,50,"Xenus cinereus",15,37,0.902867711542014,0.267067374299295,1.513381787696,1.7346010553881,15,35,0.847297860387204,2,"Q4"
"2707","Europe",2,100,"Xenus cinereus",15,31,0.725937003382936,0.453041238891973,1.90277320334629,1.43508452528932,11,22,0.693147180559945,2,"Q4"
"2708","Europe",4,200,"Xenus cinereus",3,17,1.73460105538811,0.400904863642076,1.76398140002514,1.48160454092422,6,12,0.693147180559945,2,"Q3"
"2709","Europe",8,400,"Xenus cinereus",4,8,0.693147180559945,0.538607195455502,1.5081001472754,1.02961941718115,5,8,0.470003629245736,2,"Q4"
"2710","Europe",16,800,"Xenus cinereus",4,4,0,1.20948616600791,1.20948616600791,0,4,4,0,2,"No change"
"2711","Europe",1,50,"Zapornia parva",628,1328,0.74888916356818,153.571370718503,388.209135281455,0.927378788078097,348,553,0.46315552174786,2,"Q4"
"2712","Europe",2,100,"Zapornia parva",419,683,0.488623939648652,143.251639737642,234.271743187757,0.491878935035199,187,239,0.245354935076924,2,"Q4"
"2713","Europe",4,200,"Zapornia parva",239,268,0.114523428579346,104.662896401491,104.662896401491,0,89,89,0,2,"Change JC"
"2714","Europe",8,400,"Zapornia parva",113,120,0.0601039240697055,53.3221123500947,50.9522406900905,-0.0454623740767572,45,44,-0.0224728558520586,2,"Q2"
"2715","Europe",16,800,"Zapornia parva",26,29,0.109199291964992,15.7233201581028,15.7233201581028,0,13,13,0,2,"Change JC"
"2716","Europe",1,50,"Zapornia pusilla",69,32,-0.768370601797533,10.6470859887319,3.77709572223288,-1.03633085176915,92,55,-0.514455391816569,2,"Q1"
"2717","Europe",2,100,"Zapornia pusilla",60,34,-0.567984037605939,18.7641444035621,7.79230930894194,-0.87881057495525,68,44,-0.435318071257845,2,"Q1"
"2718","Europe",4,200,"Zapornia pusilla",90,37,-0.888891757686041,30.1480457458841,14.1118512002011,-0.75910514835174,48,33,-0.374693449441411,2,"Q6"
"2719","Europe",8,400,"Zapornia pusilla",60,38,-0.456758402495715,21.8674521354934,13.6267620450242,-0.472963670874213,29,23,-0.231801614057324,2,"Q1"
"2720","Europe",16,800,"Zapornia pusilla",16,14,-0.133531392624523,7.25691699604743,7.25691699604743,0,9,9,0,2,"Change JC"
"2721","New York",1,5,"Accipiter cooperii",446,1904,1.45139326333125,219.024015109429,1328.8414398672,1.80288136190696,550,1354,0.900900175245704,2,"Q4"
"2722","New York",2,10,"Accipiter cooperii",669,2035,1.11246703774847,460.983249632848,1728.20655020489,1.32147776610557,416,805,0.6601570171573,2,"Q4"
"2723","New York",4,20,"Accipiter cooperii",687,1083,0.455155954778641,510.74763381201,991.415837140992,0.663258459065157,237,330,0.331032513325395,2,"Q4"
"2724","New York",8,40,"Accipiter cooperii",266,319,0.181694794003146,188.325611325611,290.706563706564,0.434141946453059,83,103,0.215888380433038,2,"Q4"
"2725","New York",16,80,"Accipiter cooperii",69,88,0.243230309880947,45.3828828828829,78.3378378378378,0.545895723192958,26,34,0.268263986594679,2,"Q4"
"2726","New York",1,5,"Accipiter gentilis",368,229,-0.474360934614691,142.673527338645,91.1566417579136,-0.447979629868169,444,355,-0.223706772956809,2,"Q6"
"2727","New York",2,10,"Accipiter gentilis",427,330,-0.257691358768099,279.441722894907,214.609277916423,-0.263974703210541,324,284,-0.131769277631123,2,"Q1"
"2728","New York",4,20,"Accipiter gentilis",514,454,-0.124126067413817,367.089588772846,324.463364882507,-0.12343329671752,201,189,-0.0615578929994333,2,"Q6"
"2729","New York",8,40,"Accipiter gentilis",243,245,0.00819676720417849,166.189189189189,179.305019305019,0.0759615408030443,78,81,0.0377403279828471,2,"Q4"
"2730","New York",16,80,"Accipiter gentilis",66,74,0.114410351177744,41.8918918918919,52.7837837837838,0.231111720963387,25,28,0.113328685307003,2,"Q4"
"2731","New York",1,5,"Accipiter striatus",864,1998,0.838329190404443,534.610093273661,1500.98510360547,1.03233922369614,859,1439,0.515934784903113,2,"Q4"
"2732","New York",2,10,"Accipiter striatus",1119,2263,0.704255937321612,906.014727177496,1917.88684515924,0.74992369636203,583,848,0.374693449441411,2,"Q4"
"2733","New York",4,20,"Accipiter striatus",898,1144,0.242116103637544,754.780026109661,985.407256309835,0.266628663253948,288,329,0.133097270629426,2,"Q4"
"2734","New York",8,40,"Accipiter striatus",306,313,0.0226180885877724,257.667953667954,257.667953667954,0,97,97,0,2,"Change JC"
"2735","New York",16,80,"Accipiter striatus",78,86,0.0976384695639161,60.7432432432432,69.2612612612613,0.131229895636245,30,32,0.0645385211375712,2,"Q4"
"2736","New York",1,5,"Actitis macularius",3745,2803,-0.289731344786532,2961.24530472938,2268.64632377589,-0.266426570441498,2021,1769,-0.133178023243836,2,"Q6"
"2737","New York",2,10,"Actitis macularius",3042,2827,-0.0732991151256478,2852.09887954319,2646.2211541424,-0.0749225294448233,1034,996,-0.0374427974837762,2,"Q1"
"2738","New York",4,20,"Actitis macularius",1245,1239,-0.00483092726966558,1193.33337412968,1186.74037206266,-0.0055401803756196,362,361,-0.00276625349289019,2,"Q1"
"2739","New York",8,40,"Actitis macularius",333,335,0.00598804184462269,319.760617760618,325.737451737452,0.0185190477672375,108,109,0.00921665510492405,2,"Q4"
"2740","New York",16,80,"Actitis macularius",90,90,0,87.972972972973,87.972972972973,0,36,36,0,2,"No change"
"2741","New York",1,5,"Aegolius acadicus",44,55,0.22314355131421,11.9772297979364,15.3559807910801,0.248497695847626,129,146,0.123794217346664,2,"Q4"
"2742","New York",2,10,"Aegolius acadicus",70,106,0.414943852062708,30.8568259543396,42.7285331361494,0.325508931823944,108,127,0.162055859334371,2,"Q3"
"2743","New York",4,20,"Aegolius acadicus",136,131,-0.0374575625349004,65.1994941253264,74.7876550261097,0.137201121513485,85,91,0.0682082500265336,2,"Q5"
"2744","New York",8,40,"Aegolius acadicus",112,122,0.0855221734381619,73.3822393822394,76.2599742599743,0.0384662808277964,52,53,0.0190481949706944,2,"Q3"
"2745","New York",16,80,"Aegolius acadicus",61,58,-0.050430853626892,38.5405405405405,32.2567567567568,-0.177983155195354,24,22,-0.0870113769896298,2,"Q1"
"2746","New York",1,5,"Agelaius phoeniceus",18808,18315,-0.0265619150069907,18560.9502459164,17913.5676286187,-0.0355015308288507,5059,4970,-0.0177489952012617,2,"Q1"
"2747","New York",2,10,"Agelaius phoeniceus",5162,5097,-0.0126719699385175,5147.96315124626,5074.07872980662,-0.0144561544541863,1389,1379,-0.00722546496104196,2,"Q1"
"2748","New York",1,5,"Aix sponsa",3395,6606,0.665674565957939,2680.9540453338,5620.0365424538,0.740165447861185,1923,2784,0.370002275865531,2,"Q4"
"2749","New York",2,10,"Aix sponsa",3003,3992,0.284680569448024,2786.2517587372,3765.39791108236,0.301156305603945,1022,1188,0.150509729158941,2,"Q4"
"2750","New York",4,20,"Aix sponsa",1226,1294,0.0539813585646891,1160.55099543081,1246.73486455614,0.0716331370471307,357,370,0.0357672238586311,2,"Q4"
"2751","New York",8,40,"Aix sponsa",335,336,0.00298062813813772,319.760617760618,325.737451737452,0.0185190477672375,108,109,0.00921665510492405,2,"Q4"
"2752","New York",16,80,"Aix sponsa",89,90,0.0111733005981253,83.0855855855856,87.972972972973,0.0571584138399486,35,36,0.0281708769666962,2,"Q4"
"2753","New York",1,5,"Ammodramus savannarum",1283,537,-0.870958270106772,489.521393888988,164.695614103746,-1.08932915938885,822,477,-0.544223904167839,2,"Q1"
"2754","New York",2,10,"Ammodramus savannarum",1062,555,-0.64894108805545,583.588131990018,262.432551786466,-0.799201377138139,468,314,-0.399075310009393,2,"Q1"
"2755","New York",4,20,"Ammodramus savannarum",609,441,-0.322773392263051,443.977507615318,290.950459638816,-0.422620891737276,221,179,-0.210776895676998,2,"Q1"
"2756","New York",8,40,"Ammodramus savannarum",251,206,-0.197576770342203,211.84555984556,161.927927927928,-0.268706170992775,88,77,-0.133531392624523,2,"Q1"
"2757","New York",16,80,"Ammodramus savannarum",74,65,-0.129677823308533,64.9324324324324,52.7837837837838,-0.207143209967768,31,28,-0.101782694309942,2,"Q1"
"2758","New York",1,5,"Ammospiza caudacuta",114,88,-0.258861633916289,3.70806678337276,2.65483654678096,-0.334127569661961,72,61,-0.165792254842744,2,"Q1"
"2759","New York",2,10,"Ammospiza caudacuta",68,51,-0.287682072451781,4.16551129186308,2.99596389068614,-0.32957301416094,40,34,-0.162518929497775,2,"Q1"
"2760","New York",4,20,"Ammospiza caudacuta",41,31,-0.279584862219162,3.12300097911227,2.79426403394256,-0.111225635110224,19,18,-0.0540672212702758,2,"Q6"
"2761","New York",8,40,"Ammospiza caudacuta",14,15,0.0689928714869514,1.54954954954955,1.99227799227799,0.251314428280905,8,9,0.117783035656383,2,"Q4"
"2762","New York",16,80,"Ammospiza caudacuta",2,3,0.405465108108164,0.418918918918919,0.837837837837838,0.693147180559945,3,4,0.287682072451781,2,"Q4"
"2763","New York",1,5,"Ammospiza maritima",81,43,-0.633249038978876,1.63642383867154,0.913960122662299,-0.582481612672423,48,36,-0.287682072451781,2,"Q6"
"2764","New York",2,10,"Ammospiza maritima",33,22,-0.405465108108164,1.47395014942847,1.12148380934775,-0.27329333499968,24,21,-0.133531392624523,2,"Q6"
"2765","New York",4,20,"Ammospiza maritima",19,21,0.100083458556983,1.42452676240209,1.6619478894691,0.154150679827255,13,14,0.0741079721537218,2,"Q4"
"2766","New York",8,40,"Ammospiza maritima",5,9,0.587786664902119,0.83011583011583,1.16216216216216,0.336472236621211,6,7,0.154150679827258,2,"Q3"
"2767","New York",16,80,"Ammospiza maritima",1,2,0.693147180559945,0.418918918918919,0.418918918918919,0,3,3,0,2,"Change JC"
"2768","New York",1,5,"Anas acuta",7,1,-1.94591014905531,0.863184560292171,0.0652828659044499,-2.58189891577531,35,10,-1.25276296849537,2,"Q1"
"2769","New York",2,10,"Anas acuta",13,2,-1.87180217690159,2.64883794969755,0.192254367316758,-2.62305698826882,32,9,-1.26851132546351,2,"Q1"
"2770","New York",4,20,"Anas acuta",25,2,-2.52572864430826,7.94447617493473,0.657473890339426,-2.49182709263257,30,9,-1.20397280432594,2,"Q6"
"2771","New York",8,40,"Anas acuta",23,3,-2.03688192726104,11.6216216216216,1.99227799227799,-1.76358859226136,21,9,-0.847297860387204,2,"Q6"
"2772","New York",16,80,"Anas acuta",22,7,-1.145132304303,12.7072072072072,2.93243243243243,-1.46633706879343,14,7,-0.693147180559945,2,"Q1"
"2773","New York",1,5,"Anas crecca",49,19,-0.947381318944186,10.3582147235061,3.11181660811211,-1.20257322397152,120,66,-0.59783700075562,2,"Q1"
"2774","New York",2,10,"Anas crecca",73,21,-1.24593700342497,29.7193209477154,9.45250639307391,-1.14551743814177,106,60,-0.569094531889967,2,"Q6"
"2775","New York",4,20,"Anas crecca",94,36,-0.959775843813894,62.1495458006963,27.1207979765013,-0.829242623264107,83,55,-0.411507422564127,2,"Q6"
"2776","New York",8,40,"Anas crecca",88,65,-0.302949544582569,79.1930501930502,52.3526383526384,-0.413886210504572,54,44,-0.204794412646013,2,"Q1"
"2777","New York",16,80,"Anas crecca",61,46,-0.282232467684216,56.6936936936937,41.8918918918919,-0.302570684945531,29,25,-0.148420005118273,2,"Q1"
"2778","New York",1,5,"Anas platyrhynchos",8641,12668,0.382560811817131,7328.26427996847,11742.6118822579,0.471485575721897,3179,4024,0.235709750868772,2,"Q4"
"2779","New York",2,10,"Anas platyrhynchos",4113,4833,0.16131470361466,3984.10327510244,4755.33166959362,0.176954183467675,1222,1335,0.0884424311028093,2,"Q4"
"2780","New York",4,20,"Anas platyrhynchos",1323,1335,0.00902940671939416,1308.20867330287,1322.07041449086,0.0105402271451187,379,381,0.00526317004427469,2,"Q4"
"2781","New York",8,40,"Anas platyrhynchos",338,342,0.0117648415795864,331.769626769627,337.857142857143,0.0181823190831901,110,111,0.00904983551991786,2,"Q4"
"2782","New York",16,80,"Anas platyrhynchos",90,91,0.0110498361865849,87.972972972973,87.972972972973,0,36,36,0,2,"Change JC"
"2783","New York",1,5,"Anas rubripes",1506,775,-0.664349379006492,880.08701964001,382.849191001116,-0.832379634077225,1102,727,-0.415955512179341,2,"Q1"
"2784","New York",2,10,"Anas rubripes",1412,864,-0.491189649249132,1133.37153772684,634.58894331988,-0.579974675199486,652,488,-0.289729156073506,2,"Q1"
"2785","New York",4,20,"Anas rubripes",925,696,-0.284444077178006,846.680265448216,586.813710291558,-0.366615722267576,305,254,-0.182977509588875,2,"Q1"
